Pledge Date,Amount,Stage,Campaign Name,Zip/Postal Code,Account ID
5/19/11,"$10,000.00 ",Posted,FY11 Benefit: BATP,94027,0015000000Ym59u
5/19/11,"$25,000.00 ",Posted,FY11 Benefit: BATP,94118,0015000000VRRZW
5/19/11,"$25,000.00 ",Posted,FY11 Benefit: BATP,94115,0015000000afPL7
5/19/11,$200.00 ,Posted,FY11 Benefit: BATP,94115,0015000000VRReJ
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94904,0015000000aFR83
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,94118,0015000000VRR6j
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,94108,0015000000VRRMj
5/19/11,$20.00 ,Posted,FY11 Benefit: BATP,94122,0015000000affLZ
5/19/11,$150.00 ,Posted,FY11 Benefit: BATP,94965,0015000000VRRSP
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,94115,0015000000aFPHi
5/19/11,"$6,000.00 ",Posted,FY11 Benefit: BATP,94103,0015000000VRR0y
5/19/11,$60.00 ,Posted,FY11 Benefit: BATP,94110,0015000000affcH
5/19/11,$20.00 ,Posted,FY11 Benefit: BATP,94107,0015000000affcq
5/19/11,$20.00 ,Posted,FY11 Benefit: BATP,94123,0015000000aEP4Y
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94507,0015000000aFRL7
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,94109,0015000000VRRBK
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,96162,0015000000VRRdx
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,94123,0015000000aFR6g
5/19/11,$250.00 ,Posted,FY11 Benefit: BATP,94920,0015000000YnrXy
5/19/11,$250.00 ,Posted,FY11 Benefit: BATP,94107,0015000000aFROB
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,94025,0015000000VRRCa
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,94118,0015000000VRR6V
5/19/11,"$2,500.00 ",Posted,FY11 Benefit: BATP,94901,0015000000VRR8U
5/19/11,$0.00 ,Not Posted,FY11 Benefit: BATP,,0015000000afUdy
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,94108,0015000000VRR4N
5/19/11,$0.00 ,Not Posted,FY11 Benefit: BATP,94597,0015000000afVMt
5/19/11,$10.00 ,Posted,FY11 Benefit: BATP,95205,0015000000VRRbr
5/19/11,$0.00 ,Not Posted,FY11 Benefit: BATP,94123,0015000000VRRcw
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,94301,0015000000aFPXY
5/19/11,$20.00 ,Posted,FY11 Benefit: BATP,94110,0015000000afcgI
5/19/11,"$10,000.00 ",Posted,FY11 Benefit: BATP,94114,0015000000WVyw7
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,94123,0015000000aFPPe
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94563,0015000000afVic
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,94114,0015000000VRR42
5/19/11,$20.00 ,Posted,FY11 Benefit: BATP,,0015000000affbs
5/19/11,$20.00 ,Posted,FY11 Benefit: BATP,94114,0015000000affEN
5/19/11,$0.00 ,Not Posted,FY11 Benefit: BATP,94109,0015000000afVal
5/19/11,"$10,000.00 ",Posted,FY11 Benefit: BATP,94960,0015000000VRRBn
5/19/11,"$10,000.00 ",Posted,FY11 Benefit: BATP,60610,0015000000Ypgug
5/19/11,"$10,000.00 ",Posted,FY11 Benefit: BATP,10019,0015000000afPKJ
5/19/11,"$50,000.00 ",Posted,FY11 Benefit: BATP,94025,0015000000afPJf
5/19/11,$20.00 ,Posted,FY11 Benefit: BATP,94111,0015000000afZXn
5/19/11,"$50,000.00 ",Posted,FY11 Benefit: BATP,94027,0015000000VRR3l
5/19/11,$20.00 ,Posted,FY11 Benefit: BATP,,0015000000afcjj
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94960,0015000000VRRYe
5/19/11,"$5,000.00 ",Posted,FY11 Benefit: BATP,94105,0015000000VRRBq
5/19/11,$25.00 ,Posted,FY11 Benefit: BATP,94117,0015000000afQ7L
5/19/11,"$5,000.00 ",Posted,FY11 Benefit: BATP,94103,0015000000VRRUt
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94118,0015000000afVQ2
5/19/11,$250.00 ,Posted,FY11 Benefit: BATP,94117,0015000000afVPO
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,94303,0015000000VRRFD
5/19/11,$200.00 ,Posted,FY11 Benefit: BATP,94114,0015000000afV8D
5/19/11,$0.00 ,Not Posted,FY11 Benefit: BATP,91001,0015000000VRR9q
5/19/11,$20.00 ,Posted,FY11 Benefit: BATP,90405,0015000000aEJaC
5/19/11,"$25,000.00 ",Posted,FY11 Benefit: BATP,94114,0015000000VRR8f
5/19/11,$650.00 ,Posted,FY11 Benefit: BATP,94103,0015000000VRR8Z
5/19/11,"$2,500.00 ",Posted,FY11 Benefit: BATP,94010,0015000000VRR6K
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,94941,0015000000VRRID
5/19/11,$350.00 ,Posted,FY11 Benefit: BATP,94109,0015000000VRRZz
5/19/11,"$2,222.00 ",Posted,FY11 Benefit: BATP,94028,0015000000aFPUZ
5/19/11,"$10,000.00 ",Posted,FY11 Benefit: BATP,6840,0015000000afRLt
5/19/11,$0.00 ,Not Posted,FY11 Benefit: BATP,94109,0015000000afUdu
5/19/11,$250.00 ,Posted,FY11 Benefit: BATP,94401,0015000000aFPYW
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,94618,0015000000VRRe9
5/19/11,$20.00 ,Posted,FY11 Benefit: BATP,94127,0015000000VRRdS
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,,0015000000afVkY
5/19/11,"$10,000.00 ",Posted,FY11 Benefit: BATP,95949,0015000000VRRVl
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94507,0015000000VRReP
5/19/11,$20.00 ,Posted,FY11 Benefit: BATP,94117,0015000000aE70l
5/19/11,$20.00 ,Posted,FY11 Benefit: BATP,94559,0015000000VRR54
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94559,0015000000VRR54
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,94941,0015000000VRRYf
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,94103,0015000000afVjz
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,94118,0015000000YpRmH
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94061,0015000000VRR3B
5/19/11,"$25,000.00 ",Posted,FY11 Benefit: BATP,94114,0015000000aFK8e
5/19/11,$200.00 ,Posted,FY11 Benefit: BATP,94010,0015000000aFQzl
5/19/11,"$2,500.00 ",Posted,FY11 Benefit: BATP,94901,0015000000VRR4M
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,,0015000000aFPUt
5/19/11,"$25,000.00 ",Posted,FY11 Benefit: BATP,94118,0015000000aFOnd
5/19/11,$200.00 ,Posted,FY11 Benefit: BATP,95441,0015000000VRR5J
5/19/11,"$12,500.00 ",Posted,FY11 Benefit: BATP,94304,0015000000YoSUE
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,94127,0015000000aFXt7
5/19/11,$250.00 ,Posted,FY11 Benefit: BATP,90291,0015000000VRRRw
5/19/11,$50.00 ,Posted,FY11 Benefit: BATP,94114,0015000000aFR5O
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,94401,0015000000WUclm
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,94118,0015000000VRRbT
5/19/11,$150.00 ,Posted,FY11 Benefit: BATP,98122,0015000000VRR40
5/19/11,"$10,000.00 ",Posted,FY11 Benefit: BATP,94115,0015000000VRRBp
5/19/11,$250.00 ,Posted,FY11 Benefit: BATP,94133,0015000000aFFhF
5/19/11,$20.00 ,Posted,FY11 Benefit: BATP,94109,0015000000affdP
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94115,0015000000afVjf
5/19/11,"$10,000.00 ",Posted,FY11 Benefit: BATP,94118,0015000000Zj0J4
5/19/11,$40.00 ,Posted,FY11 Benefit: BATP,94109,0015000000afckm
5/19/11,"$100,000.00 ",Posted,FY11 Benefit: BATP,94118,0015000000VRR1R
5/19/11,"$25,100.00 ",Posted,FY11 Benefit: BATP,94118,0015000000VRR1S
5/19/11,"$2,500.00 ",Posted,FY11 Benefit: BATP,94118,0015000000YpQ5x
5/19/11,"$25,000.00 ",Posted,FY11 Benefit: BATP,94920,0015000000VRR4w
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,90266,0015000000aFObN
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,94065,0015000000VRRVU
5/19/11,$200.00 ,Posted,FY11 Benefit: BATP,94563,0015000000VRRdu
5/19/11,$250.00 ,Posted,FY11 Benefit: BATP,94549,0015000000VRR6W
5/19/11,"$50,000.00 ",Posted,FY11 Benefit: BATP,94118,0015000000Yns5r
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,95354,0015000000VRR3w
5/19/11,"$2,000.00 ",Posted,FY11 Benefit: BATP,94123,0015000000aFFAJ
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,10011,0015000000Zj0Ib
5/19/11,$25.00 ,Posted,FY11 Benefit: BATP,94123,0015000000Ymnqm
5/19/11,$250.00 ,Posted,FY11 Benefit: BATP,98121,0015000000VRRFT
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94920,0015000000afVU4
5/19/11,"$10,000.00 ",Posted,FY11 Benefit: BATP,94123,0015000000YLz9D
5/19/11,$250.00 ,Posted,FY11 Benefit: BATP,94705,0015000000aFOdO
5/19/11,"$100,060.78 ",Posted,FY11 Benefit: BATP,94027,0015000000VRRFY
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,,0015000000VRRB4
5/19/11,$0.00 ,Not Posted,FY11 Benefit: BATP,94301,0015000000afVKE
5/19/11,"$25,000.00 ",Posted,FY11 Benefit: BATP,94941,0015000000VRR8D
5/19/11,$50.00 ,Posted,FY11 Benefit: BATP,94117,0015000000afUmC
5/19/11,$200.00 ,Posted,FY11 Benefit: BATP,94117,0015000000VRRCl
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94941,0015000000aFOVc
5/19/11,$0.00 ,Not Posted,FY11 Benefit: BATP,,0015000000afSiE
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,94114,0015000000VRR43
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,,0015000000aFOJR
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,94027,0015000000VRRAr
5/19/11,$750.00 ,Posted,FY11 Benefit: BATP,94941,0015000000VRRC2
5/19/11,"$300,000.00 ",Posted,FY11 Benefit: BATP,94062,0015000000VRR1d
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94123,0015000000afVTa
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,10023,0015000000afVLr
5/19/11,"$5,000.00 ",Posted,FY11 Benefit: BATP,94010,0015000000VRRBx
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94111,0015000000VRRe4
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94960,0015000000VRRAV
5/19/11,$20.00 ,Posted,FY11 Benefit: BATP,94110,0015000000affaB
5/19/11,$20.00 ,Posted,FY11 Benefit: BATP,94103,0015000000affc2
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94010,0015000000aFPSE
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94121,0015000000afVKx
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,94115,0015000000aFPWz
5/19/11,$20.00 ,Posted,FY11 Benefit: BATP,94123,0015000000aFJzD
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,94108,0015000000VRR8Q
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,94115,0015000000aFPW1
5/19/11,$250.00 ,Posted,FY11 Benefit: BATP,94103,0015000000aFPEZ
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,90048,0015000000afVPs
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94010,0015000000afVcT
5/19/11,$250.00 ,Posted,FY11 Benefit: BATP,94109,0015000000afVM0
5/19/11,"$2,000.00 ",Posted,FY11 Benefit: BATP,95045,0015000000aFKEm
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,94402,0015000000afVk9
5/19/11,$300.00 ,Posted,FY11 Benefit: BATP,94115,0015000000afVOk
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94121,0015000000VRRav
5/19/11,"$50,000.00 ",Posted,FY11 Benefit: BATP,94113,0015000000VRRCJ
5/19/11,$20.00 ,Posted,FY11 Benefit: BATP,94114,0015000000affa7
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,94112,0015000000affdA
5/19/11,"$10,000.00 ",Posted,FY11 Benefit: BATP,94109,0015000000VRR7F
5/19/11,"$5,000.00 ",Posted,FY11 Benefit: BATP,94121,0015000000VRR2H
5/19/11,"$10,000.00 ",Posted,FY11 Benefit: BATP,94920,0015000000aF2eW
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94107,0015000000aFOLr
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,10018,0015000000VRRNm
5/19/11,"$5,000.00 ",Posted,FY11 Benefit: BATP,94115,0015000000VRR3q
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,94127,0015000000afbb3
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,94123,0015000000Yovuz
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94108,0015000000Z4s2o
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,94115,0015000000VRRCO
5/19/11,$0.00 ,Not Posted,FY11 Benefit: BATP,94123,0015000000afUqF
5/19/11,$20.00 ,Posted,FY11 Benefit: BATP,94110,0015000000affag
5/19/11,"$5,000.00 ",Posted,FY11 Benefit: BATP,94118,0015000000VRRCk
5/19/11,"$5,000.00 ",Posted,FY11 Benefit: BATP,94123,0015000000VRRNG
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94112,0015000000ZjBQy
5/19/11,$250.00 ,Posted,FY11 Benefit: BATP,94109,0015000000YpSUL
5/19/11,$250.00 ,Posted,FY11 Benefit: BATP,94010,0015000000Ynr8j
5/19/11,"$5,000.00 ",Posted,FY11 Benefit: BATP,94114,0015000000VRRDC
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,44718,0015000000VRRPq
5/19/11,"$25,000.00 ",Posted,FY11 Benefit: BATP,94123,0015000000afRBs
5/19/11,$250.00 ,Posted,FY11 Benefit: BATP,94104,0015000000afOqU
5/19/11,$0.00 ,Not Posted,FY11 Benefit: BATP,94565,0015000000affYP
5/19/11,$250.00 ,Posted,FY11 Benefit: BATP,94133,0015000000VRRTL
5/19/11,"$5,000.00 ",Posted,FY11 Benefit: BATP,94111,0015000000afZUK
5/19/11,"$1,000,000.00 ",Posted,FY11 Benefit: BATP,94301,0015000000VRR6P
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94123,0015000000VRR8u
5/19/11,$0.00 ,Not Posted,FY11 Benefit: BATP,94941,0015000000afVTG
5/19/11,$150.00 ,Posted,FY11 Benefit: BATP,94105,0015000000afVQq
5/19/11,$100.00 ,Posted,FY11 Benefit: BATP,94121,0015000000aFXxt
5/19/11,$500.00 ,Posted,FY11 Benefit: BATP,94941,0015000000VRR1j
5/19/11,$0.00 ,Not Posted,FY11 Benefit: BATP,94117,0015000000afTJ0
5/19/11,$20.00 ,Posted,FY11 Benefit: BATP,94066,0015000000ZikN7
5/19/11,"$5,000.00 ",Posted,FY11 Benefit: BATP,96740,0015000000VRR5d
5/19/11,"$10,000.00 ",Posted,FY11 Benefit: BATP,94103,0015000000VRR1z
5/19/11,$100.00 ,Posted,FY11 Benefit: Concert Sales,94109,0015000000VRRXY
5/19/11,$100.00 ,Posted,FY11 Benefit: Concert Sales,11220,0015000000aFKBx
5/19/11,$200.00 ,Posted,FY11 Benefit: Concert Sales,94920,0015000000aFXrk
5/19/11,$200.00 ,Posted,FY11 Benefit: Concert Sales,94107,0015000000aFKDA
5/19/11,$100.00 ,Posted,FY11 Benefit: Concert Sales,94115,0015000000aFBmq
5/19/11,$100.00 ,Posted,FY11 Benefit: Concert Sales,94115,0015000000aFKBY
5/19/11,$100.00 ,Posted,FY11 Benefit: Concert Sales,94563,0015000000aFBln
5/19/11,$600.00 ,Posted,FY11 Benefit: Concert Sales,94118,0015000000VRRQK
5/19/11,$200.00 ,Posted,FY11 Benefit: Concert Sales,98112,0015000000YpYs1
5/19/11,$800.00 ,Posted,FY11 Benefit: Concert Sales,94127,0015000000aFXt7
5/19/11,"$1,200.00 ",Posted,FY11 Benefit: Concert Sales,94118,0015000000VRR1S
5/19/11,$100.00 ,Posted,FY11 Benefit: Concert Sales,94118,0015000000aFXrV
5/19/11,$100.00 ,Posted,FY11 Benefit: Concert Sales,97209,0015000000aFXqI
5/19/11,"$20,000.00 ",Posted,FY11 Benefit: Concert Sales,94303,0015000000aghFw
5/19/11,$100.00 ,Posted,FY11 Benefit: Concert Sales,94005,0015000000afZbu
5/19/11,$200.00 ,Posted,FY11 Benefit: Donations,,0015000000VRRZ4
5/19/11,$60.00 ,Posted,FY11 Benefit: Donations,,0015000000VRRZ4
5/19/11,$10.00 ,Posted,FY11 Benefit: Donations,,0015000000VRRZ4
5/19/11,$350.00 ,Posted,FY11 Benefit: Donations,94941,0015000000VRR6x
5/19/11,$100.00 ,Posted,FY11 Benefit: Donations,93710,0015000000VRRBh
5/19/11,$500.00 ,Posted,FY11 Benefit: Donations,94941,0015000000VRR6y
5/19/11,$150.00 ,Posted,FY11 Benefit: Donations,94904,0015000000VRR8L
5/19/11,"$125,000.00 ",Posted,FY11 Benefit: Donations,94115,0015000000VRREt
5/19/11,"$1,000.00 ",Posted,FY11 Benefit: Donations,94118,0015000000aFPUa
5/19/11,$300.00 ,Posted,FY11 Benefit: Donations,94123,0015000000YooZT
5/19/11,"$2,500.00 ",Posted,FY11 Benefit: Donations,94563,0015000000VRR9j
5/19/11,$100.00 ,Posted,FY11 Benefit: Donations,94109,0015000000aFKDj
5/19/11,$100.00 ,Posted,FY11 Benefit: Donations,94114,0015000000VRR7y
5/19/11,$500.00 ,Posted,FY11 Benefit: Ticket/Table Sales,94114,0015000000VRR9N
5/19/11,"$25,000.00 ",Posted,FY11 Benefit: Ticket/Table Sales,94941,0015000000VRR0M
5/19/11,$350.00 ,Posted,FY11 Benefit: Ticket/Table Sales,94114,0015000000VRR9U
5/19/11,"$25,000.00 ",Posted,FY11 Benefit: Ticket/Table Sales,94115,0015000000VRR5Q
5/19/11,$350.00 ,Posted,FY11 Benefit: Ticket/Table Sales,94117,0015000000VRRBG
5/19/11,$700.00 ,Posted,FY11 Benefit: Ticket/Table Sales,94612,0015000000WUYB7
5/19/11,$350.00 ,Posted,FY11 Benefit: Ticket/Table Sales,94904,0015000000VRR8L
5/19/11,"$50,000.00 ",Posted,FY11 Benefit: Ticket/Table Sales,94118,0015000000VRRAk
5/19/11,$700.00 ,Posted,FY11 Benefit: Ticket/Table Sales,94108,0015000000VRR8O
5/19/11,$700.00 ,Posted,FY11 Benefit: Ticket/Table Sales,94123,0015000000YooZT
5/19/11,$350.00 ,Posted,FY11 Benefit: Ticket/Table Sales,94103,0015000000VRR8Z
5/19/11,"$2,000.00 ",Posted,FY11 Benefit: Ticket/Table Sales,94123,0015000000VRRFJ
5/19/11,"$20,000.00 ",Posted,FY11 Benefit: Ticket/Table Sales,94115,0015000000VRRBp
5/19/11,$600.00 ,Posted,FY11 Benefit: Ticket/Table Sales,94117,0015000000VRRMS
5/19/11,$150.00 ,Posted,FY11 Benefit: Ticket/Table Sales,94110,0015000000VRRYh
5/19/11,"$5,000.00 ",Posted,FY11 Benefit: Ticket/Table Sales,94904,0015000000VRR1V
5/19/11,$700.00 ,Posted,FY11 Benefit: Ticket/Table Sales,94702,0015000000VRRM1
5/19/11,"$5,000.00 ",Posted,FY11 Benefit: Ticket/Table Sales,95045,0015000000aFKEm
5/19/11,$700.00 ,Posted,FY11 Benefit: Ticket/Table Sales,94118,0015000000VRR86
5/19/11,"$2,633.00 ",Posted,FY11 Benefit: Ticket/Table Sales,94133,0015000000VRRFt
5/19/11,"$25,000.00 ",Posted,FY11 Benefit: Ticket/Table Sales,94010,0015000000VRR93
5/20/11,"$1,000.00 ",Posted,FY11 Benefit: BATP,,0015000000aFPVw
5/20/11,"$2,500.00 ",Posted,FY11 Benefit: BATP,60615,0015000000VRRBr
5/20/11,$100.00 ,Posted,FY11 Benefit: BATP,94611,0015000000aFPU0
5/20/11,$100.00 ,Posted,FY11 Benefit: Donations,94611,0015000000VRRdt
5/20/11,"$1,000.00 ",Posted,FY11 Benefit: Donations,94115,0015000000VRRAF
5/20/11,$400.00 ,Posted,FY11 Benefit: Donations,94103,0015000000ah45o
5/20/11,$500.00 ,Posted,FY11 Benefit: Donations,94109,0015000000aF2lE
5/20/11,$150.00 ,Posted,FY11 Benefit: Donations,94117,0015000000aFPUU
5/20/11,$200.00 ,Posted,FY11 Benefit: Donations,94122,0015000000VRRV4
5/23/11,$500.00 ,Posted,FY11 Benefit: BATP,94114,0015000000aFPSZ
5/23/11,$100.00 ,Posted,FY11 Benefit: BATP,94118,0015000000VRRNp
5/23/11,$100.00 ,Posted,FY11 Benefit: BATP,94404,0015000000VRRdr
5/23/11,"$50,000.00 ",Posted,FY11 Benefit: BATP,10022,0015000000aEmM3
5/23/11,$100.00 ,Posted,FY11 Benefit: Donations,94115,0015000000VRRFU
5/23/11,$150.00 ,Posted,FY11 Benefit: Donations,94118,0015000000VRR4P
5/23/11,"$40,000.00 ",Posted,FY11 Benefit: Ticket/Table Sales,94118,0015000000VRR1R
5/24/11,$15.00 ,Posted,FY11 Annual Giving,94901,0015000000VRR5Z
5/24/11,$40.00 ,Posted,FY11 Benefit: BATP,94107,0015000000aF6Sa
5/24/11,$200.00 ,Posted,FY11 Benefit: Donations,94118,0015000000aF6nt
5/25/11,$250.00 ,Posted,FY11 Annual Giving,94123,0015000000VRR0Z
5/25/11,$500.00 ,Posted,FY11 Benefit: Donations,94115,0015000000VRRFE
5/25/11,"$8,000.00 ",Posted,FY11 Benefit: Ticket/Table Sales,94109,0015000000VRRBK
5/25/11,$350.00 ,Posted,FY11 Benefit: Ticket/Table Sales,94117,0015000000VRRaY
5/26/11,$100.00 ,Posted,FY11 Benefit: Donations,94118,0015000000VRRNi
5/26/11,$200.00 ,Posted,FY11 Benefit: Donations,10021,0015000000VRR59
5/26/11,"$2,500.00 ",Posted,FY11 Benefit: Donations,94306,0015000000VRRbx
5/26/11,"$1,000.00 ",Posted,FY11 Benefit: Donations,94920,0015000000VRRCh
5/26/11,$100.00 ,Posted,FY11 Benefit: Donations,94957,0015000000VRRc2
5/27/11,$500.00 ,Posted,FY11 Benefit: BATP,94107,0015000000aFNJr
5/27/11,$150.00 ,Posted,FY11 Benefit: Donations,94025,0015000000WVype
5/31/11,$100.00 ,Posted,FY11 Benefit: BATP,94123,0015000000aFPPk
5/31/11,$100.00 ,Posted,FY11 Benefit: BATP,94117,0015000000VRRMS
5/31/11,"$5,000.00 ",Posted,FY11 Benefit: Donations,94920,0015000000VRR0j
5/31/11,"$5,000.00 ",Posted,FY11 Benefit: Ticket/Table Sales,94062,0015000000VRR2S
5/31/11,"$10,000.00 ",Posted,FY11 Benefit: Ticket/Table Sales,94957,0015000000VRR1A
6/1/11,$100.00 ,Posted,FY11 Annual Giving,94306,0015000000aFPSx
6/1/11,$100.00 ,Posted,FY11 Benefit: BATP,94134,0015000000aFPY2
6/1/11,$20.00 ,Posted,FY11 Benefit: BATP,94602,0015000000aF4XF
6/1/11,$700.00 ,Posted,FY11 Benefit: Ticket/Table Sales,94115,0015000000WV37O
6/1/11,"$50,000.00 ",Posted,FY11 Benefit: Ticket/Table Sales,94027,0015000000VRR2E
6/2/11,$200.00 ,Posted,FY11 Annual Giving,,0015000000aFPNS
6/2/11,"$2,000.00 ",Posted,FY11 Benefit: Donations,94118,0015000000aF4SW
6/6/11,$100.00 ,Posted,FY11 Annual Giving,94022,0015000000aFXrG
6/6/11,"$25,000.00 ",Posted,FY11 Benefit: BATP,95054,0015000000VRRBw
6/6/11,"$25,000.00 ",Posted,FY11 Benefit: Ticket/Table Sales,95054,0015000000VRRBw
6/7/11,$583.33 ,Posted,FY11 Benefit: Ticket/Table Sales,94960,0015000000VRR8W
6/7/11,"$2,333.32 ",Posted,FY11 Benefit: Ticket/Table Sales,95070,0015000000VRR9p
6/7/11,"$3,499.98 ",Posted,FY11 Benefit: Ticket/Table Sales,91001,0015000000VRR9q
6/7/11,$583.33 ,Posted,FY11 Benefit: Ticket/Table Sales,94114,0015000000VRR9F
6/13/11,"$2,500.00 ",Posted,FY11 Annual Giving,94939,0015000000VRRCT
6/13/11,"$2,500.00 ",Posted,FY11 Benefit: Donations,94027,0015000000VRRFN
6/14/11,$100.00 ,Posted,FY11 Benefit: Concert Sales,94117,0015000000aFDly
6/20/11,$100.00 ,Posted,FY11 Annual Giving,92103,0015000000VRR16
6/22/11,"$10,000.00 ",Posted,FY11 Benefit: Donations,94115,0015000000afvqK
6/24/11,$15.00 ,Posted,FY11 Annual Giving,94901,0015000000VRR5Z
6/24/11,$100.00 ,Posted,FY11 Annual Giving,94965,0015000000VRR2G
6/27/11,"$5,000.00 ",Posted,FY11 Annual Giving,60540,0015000000ag7TW
6/27/11,"$2,500.00 ",Posted,FY11 Benefit: Donations,94941,0015000000VRRCK
6/30/11,$1.00 ,Posted,FY11 Annual Giving,94115,0015000000VRREt
7/12/11,"$1,500.00 ",Posted,FY12_Annual Giving,94103,0015000000VRR0y
7/23/11,$150.00 ,Posted,FY12_Annual Giving,94089,0015000000aiM39
7/25/11,$15.00 ,Posted,FY12_Annual Giving,94901,0015000000VRR5Z
8/1/11,$100.00 ,Posted,FY12_Annual Giving,94611,0015000000aiwxc
8/2/11,"$2,500.00 ",Posted,FY12_Annual Giving,22206,0015000000ajBGD
8/2/11,"$1,500.00 ",Posted,FY12_Annual Giving,20815,0015000000ajB6x
8/5/11,$50.00 ,Posted,FY12_Annual Giving,94707,0015000000ajLt7
8/5/11,$100.00 ,Posted,FY12_Annual Giving,94403,0015000000ajLvT
8/9/11,$23.05 ,Posted,FY12_Annual Giving,94596,0015000000aFPYM
8/9/11,$46.15 ,Posted,FY12_Annual Giving,94401,0015000000VRRMr
8/11/11,"$1,000.00 ",Posted,FY12_Annual Giving,94107,0015000000WV3cv
8/15/11,$20.00 ,Posted,FY12_Annual Giving,85308,0015000000bPg8p
8/22/11,$30.00 ,Posted,FY12_Annual Giving,94957,0015000000VRRcF
8/24/11,$15.00 ,Posted,FY12_Annual Giving,94901,0015000000VRR5Z
8/31/11,$100.00 ,Posted,FY12_Annual Giving,94121,0015000000bRQzB
9/1/11,$25.00 ,Posted,FY12_Annual Giving,94123,0015000000bRQxe
9/1/11,"$50,000.00 ",Posted,FY12_Fall Concert 2011,94920,0015000000VRReh
9/2/11,"$10,000.00 ",Posted,FY12_Annual Giving,94065,0015000000VRRVU
9/7/11,"$20,000.00 ",Posted,FY12_Annual Giving,94123,0015000000VRR77
9/7/11,"$10,000.00 ",Posted,FY12_Annual Giving,94123,0015000000VRR77
9/10/11,$100.00 ,Posted,FY12_Fall Concert 2011,,0015000000bRDBA
9/12/11,"$2,500.00 ",Posted,FY12_Annual Giving,94306,0015000000VRRbx
9/14/11,"$1,000.00 ",Posted,FY12_Fall Concert 2011,94028,0015000000bRGcy
